Placement,Name,Score,id
275,GreatMonkey4742,14:42.9,9fbd44dad9c7f8a11a108e4b0d27e422cb0719baca14da69
276,Player,14:44.65,9fbe138a8e95f0a51b40dc4b0b20e576cb564eed9942da69
277,ChrisPChips,14:44.65,9fbe12dfd992a8a21a108a1a5f75e170c85219b9ca13dd38
278,Wolfdart,14:45.2,9ced138edfc0afa218478f1e5e26e624cf0219e9cd15de3e
279,DeadBush,14:46.133,9fbf46da8a9ff9f41d148c195976e576c45619bc99118b3d
280,DonnieSharko,14:46.45,9ced158a8b93acf64b168f485721e071c8044cb89612d838
281,TinTin,14:46.55,9fbd44de8dc2fff11842dd4e0971b577990d1cbdcf428d6d
282,LordFriedeggYT,14:48.166,9ceb13de8990aca71b418f490e77e724980448bcca128d6e
283,Spasta,14:49.634,9cb6158d8996fff01a478a435d7be771cc551db99945df38
284,GreatMonkey848,14:50.383,9fbb17d8dbc3fef31117861e5d7aef74c95548efca438a38
285,Chali_Bean624,14:50.65,9fbc1282dd9ff9a74943884d5970b023c50d49b59b138e69
286,Elite,14:51.033,9ce9428cd7c3fea01142dc430e22e77f99501aee9715df3d
287,Smurfblade,14:51.083,9cbb1e89ddc2f1a01b148e1d5b77e171cc551db99717da38
288,cadfje,14:51.25,9fbc1edf8bc2fdf71945da4e5a71ef21cb0c19bacb168a6b
289,Wobbles,14:51.433,9ced1f8bdac4abf71142da430927e775cf514ebd9c45de3f
290,ghostadventure0,14:52.866,9ce9108dd7c0fdf61f168a195d25e721cf5249e8c810d83b
291,Waterdaser52,14:53.083,9fbb168dd891ffa61f478c1d5727e07e995615eacd18df6c
